time,mnvel,errvel,inst,tel,source
2453165.86886,0.01,4.48,harps0-laliotis2023,harps0-sep,laliotis2023
2453165.87033,0.86,26.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453165.87349,26.34,24.87,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.62949,3.72,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.63099,7.38,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.63251,7.58,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.63402,3.39,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.63554,4.59,1.17,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.6371,9.41,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.63858,10.41,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.64013,7.08,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.64165,5.41,1.17,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.64313,8.51,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.64461,7.16,1.16,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.64617,3.49,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.6477,5.19,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.64922,8.23,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.65078,6.89,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.65226,4.04,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.65378,7.62,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.65534,9.66,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.65679,7.34,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.65835,3.52,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.65986,6.78,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.66141,8.2,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.66289,5.2,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.66443,7.21,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.66591,7.15,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.66748,8.26,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.66893,5.02,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.67049,6.61,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.672,7.48,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.67357,6.87,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.67508,3.54,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.6766,8.44,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.67814,6.8,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.67967,3.29,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.68115,6.79,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.68269,4.78,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.68421,3.5,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.68579,3.39,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.68733,5.49,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.6888,7.46,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.69032,6.8,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.69187,4.13,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.69341,6.15,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.6949,5.65,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.69646,5.46,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.69796,6.41,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.69946,7.31,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.70098,6.03,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.7025,5.99,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.70406,6.74,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.70551,3.9,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.70703,6.72,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.7086,6.7,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.71006,5.32,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.71162,4.72,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.71312,6.54,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.71465,8.01,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.71619,4.61,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.71767,3.86,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.71922,6.24,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.72072,7.14,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.72227,5.36,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.72376,2.71,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.72526,7.57,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.72679,8.29,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.72834,4.58,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.72985,4.04,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.73139,7.34,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.7329,7.18,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.73441,4.62,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.73589,3.5,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.73744,6.64,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.7389,5.29,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.74047,3.85,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.74197,5.82,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.74348,6.55,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.745,6.21,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.7465,4.92,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.74807,5.75,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.74957,5.55,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.75107,4.92,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.75263,5.87,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.75412,5.85,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.75562,4.74,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.75713,2.35,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.7587,6.55,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.76019,6.04,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.7617,5.72,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.76325,4.28,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.76472,4.37,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.7663,7.21,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.7678,6.06,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.76931,4.67,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.77082,4.98,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.77237,4.68,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.7739,4.06,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.77538,5.84,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.77691,4.59,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.7784,4.79,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.77994,2.8,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.782,-9342.7,0.7,harps0-benedict2022,harps0,benedict2022
2453166.78448,5.85,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.78605,4.67,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.78757,6.1,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.78906,4.97,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.79057,7.12,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.79206,8.12,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.79363,5.28,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.79513,6.11,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.79663,7.37,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.79816,5.76,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.79971,5.79,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.80119,7.38,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.80272,6.86,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.80424,6.58,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.80575,5.96,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.80733,6.65,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.8088,6.05,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.8103,5.77,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.81182,5.18,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.81335,5.69,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.81488,7.14,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.81639,5.5,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.81792,3.25,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.81937,5.84,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.82106,7.37,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.82291,7.46,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.8244,5.5,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.82592,4.88,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.82745,6.81,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.82895,7.29,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.8305,4.42,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.83195,6.66,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.83352,6.23,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.83507,6.23,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.83652,5.93,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.83805,5.49,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.8396,4.74,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.84115,5.75,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.84264,6.04,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.84414,6.28,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.84568,4.4,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.84721,3.92,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.84868,6.07,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.85026,6.59,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.85171,6.83,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.85325,4.56,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.85476,4.99,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.85624,5.99,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.8578,5.4,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.85931,6.0,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.86083,5.1,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.86235,4.5,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.86388,7.19,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.8654,7.14,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.86692,5.24,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.86841,4.12,1.16,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.87009,6.82,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.87183,8.48,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.87332,7.07,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.87485,4.29,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.87637,4.3,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.87789,7.39,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.8794,8.19,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.8809,7.91,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.88246,2.68,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.88397,4.97,1.16,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.88547,8.44,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.88697,7.18,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.88851,2.99,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.89003,4.93,1.17,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.89152,9.49,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.89304,6.48,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.89456,4.13,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.89606,5.64,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.89758,8.39,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.89909,7.13,1.19,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.90066,6.71,1.22,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.90217,6.78,1.2,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.90372,10.6,1.22,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.90521,5.94,1.28,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.90672,2.17,1.31,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.90822,9.18,1.27,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.9098,6.97,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.9147,7.59,1.26,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.91618,5.56,1.27,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.91772,2.97,1.28,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.9192,5.84,1.25,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.92073,8.76,1.41,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.92231,3.71,1.43,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.92379,5.45,1.46,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.92529,9.28,1.39,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.92676,6.1,1.36,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.92825,3.81,1.55,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.92988,6.61,1.39,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.93134,7.83,1.42,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.93287,7.36,1.38,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.93442,6.12,1.37,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.93595,5.53,1.34,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.93742,7.8,1.34,harps0-laliotis2023,harps0-sep,laliotis2023
2453166.93902,9.67,1.6,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.50733,5.5,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.50885,5.96,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.51038,5.37,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.51184,4.35,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.51331,5.91,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.51489,5.89,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.5164,5.89,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.51793,4.09,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.51945,7.0,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.52092,5.51,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.52247,4.69,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.52393,7.01,1.33,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.52547,5.23,2.33,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.52708,3.75,1.78,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.52878,7.08,1.32,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.53059,8.21,1.37,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.53214,6.08,1.72,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.53365,3.96,1.37,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.53518,7.65,1.59,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.5367,3.76,1.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.53821,5.18,1.68,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.53975,7.65,1.39,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.54123,7.31,1.57,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.54278,5.84,1.41,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.54422,6.89,1.47,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.54579,5.27,1.47,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.54739,4.9,1.29,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.54882,7.68,1.24,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.55043,6.14,1.16,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.55195,6.09,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.5534,6.6,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.55494,5.73,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.55646,3.3,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.55801,8.39,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.56265,7.35,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.56411,4.61,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.56577,4.65,1.18,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.56716,6.39,1.22,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.5687,5.45,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.57025,4.84,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.57176,5.76,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.57326,5.52,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.57477,5.75,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.57637,3.24,1.23,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.57781,5.85,1.28,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.5793,3.95,1.54,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.5809,2.93,1.42,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.58233,7.67,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.58775,4.5,1.57,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.58928,5.63,1.44,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.59072,6.86,1.38,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.59233,4.73,1.32,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.59384,6.82,1.22,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.59533,5.91,1.23,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.59684,4.29,1.17,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.59834,6.57,1.17,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.59987,5.66,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.6014,5.06,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.60288,5.72,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.60444,4.82,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.60594,4.05,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.60747,6.29,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.60901,8.46,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.61375,5.34,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.61529,7.32,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.61677,5.5,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.61829,5.13,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.61985,6.43,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.62136,5.62,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.62287,6.04,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.6244,5.73,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.62592,5.22,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.62738,5.41,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.62893,5.79,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.63048,4.92,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.63195,5.22,1.35,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.63348,5.05,1.2,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.635,5.51,1.24,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.63654,5.6,1.16,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.63803,4.59,1.33,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.6396,5.93,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.64107,5.08,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.64256,4.02,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.64413,5.91,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.64565,5.35,1.16,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.64716,5.91,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.64864,5.75,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.6502,5.88,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.65173,5.91,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.6532,5.68,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.65473,4.57,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.65623,6.52,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.65776,7.83,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.65928,6.0,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.66086,8.89,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.66531,8.27,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.66683,7.08,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.66835,5.36,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.66989,4.95,1.16,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.6714,7.96,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.67292,7.95,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.67446,5.08,1.22,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.676,5.45,1.27,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.67743,7.82,1.28,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.67899,5.33,1.31,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.68052,4.69,1.29,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.68209,8.35,1.34,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.68355,6.25,1.25,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.68507,2.27,1.24,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.68655,7.35,1.34,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.68812,6.43,1.31,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.68964,4.67,1.3,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.69106,5.46,1.26,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.69268,5.67,1.24,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.69413,6.26,1.25,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.6957,6.09,1.21,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.69721,4.81,1.2,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.69878,6.27,1.19,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.70025,7.19,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.70177,7.15,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.70327,5.59,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.70478,6.09,1.16,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.70627,6.97,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.70784,3.33,1.21,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.70937,5.92,1.18,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.71089,6.99,1.19,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.71241,4.14,1.24,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.71394,9.44,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.71863,5.52,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.72011,5.31,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.72163,4.13,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.72312,6.17,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.72465,6.59,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.7269,-9342.1,0.7,harps0-benedict2022,harps0,benedict2022
2453167.7292,6.36,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.73073,5.89,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.73224,5.03,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.73381,4.84,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.73525,5.55,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.73674,5.24,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.73831,5.11,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.73983,5.44,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.74132,7.19,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.74286,4.82,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.74442,4.92,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
