# target ra dec BJD RV_mlc_nzp e_RV_mlc_nzp RV_drs_nzp e_RV_drs_nzp RV_mlc e_RV_mlc RV_drs e_RV_drs RV_mlc_j e_RV_mlc_j CRX e_CRX dLW e_dLW Halpha e_Halpha NaD1 e_NaD1 NaD2 e_NaD2 f_RV FWHM_DRS CONTRAST_DRS BIS RVGUESS SNR_DRS BJD_DRS BERV BERV_DRS DRIFT e_DRIFT SA NZP_mlc dNZP_mlc NZP_drs dNZP_drs TMMEAN EXPTIME MLCRX E_MLCRX TIMEID DRIFT_LAMP MASK PROGID PROGPI AIRMASS OBHAB THAR_FP DPR_TYPE RHKp dRHKp sourceflag vsinflag metflag
# From HARPS RV bank
GJ3769 198.182385 -2.264685 2457050.8663692 5.146869 0.873775 -11880.550107 0.933608 29.695127 0.297119 -11882.235595 0.258271 29.61475 0.297547 -2.585254 3.263571 13.573892 1.411149 0.50834 0.000395 0.20985 0.000391 0.264724 0.000493 0 6.094965 47.228162 0.002491 -12.1 214.3 2457050.86637 28.392442 28.392485 0.5 -9999999 0.101876 -1.029913 0.821707 -1.787364 0.897174 0.53 900.0021 -2.581345 3.334992 2015-01-28T08:36:49.118 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 1.12194501577788e-05 4.05423544245691e-07 0 0 0
GJ3769 198.182385 -2.264685 2457079.7869623 12.337786 0.746617 -11874.093474 0.81693 37.986163 0.334948 -11873.357257 0.292935 37.891213 0.33529 0.440454 3.175496 11.603975 1.548643 0.506567 0.000438 0.200811 0.000433 0.262759 0.000549 0 6.09247 47.246652 0.0024 -12.1 190.3 2457079.78695 19.829019 19.829169 0.505 -9999999 0.102613 0.070206 0.667268 0.633604 0.762603 0.5 900.002 0.433443 3.227039 2015-02-26T06:39:30.694 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 9.73493795584491e-06 3.7721721768397e-07 0 0 0
GJ3769 198.182385 -2.264685 2457082.8543277 14.023791 0.856102 -11872.460758 0.874763 40.603104 0.279564 -11870.656035 0.243776 40.558321 0.280027 -7.118631 3.116023 12.595717 1.327555 0.505583 0.000373 0.199783 0.000362 0.264638 0.000463 0 6.093789 47.229392 0.003578 -12.1 227.4 2457082.85433 18.395248 18.395378 -0.036 -9999999 0.102691 1.001142 0.809169 1.702032 0.840109 0.48 900.0018 -7.135021 3.19842 2015-03-01T08:16:32.159 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 9.2740315453507e-06 4.04132205013886e-07 0 0 0
GJ3769 198.182385 -2.264685 2457101.8233967 20.051879 0.8954 -11865.062875 0.731885 44.673895 0.35434 -11865.759808 0.307441 44.559799 0.354522 -2.244451 4.105068 7.751958 1.410871 0.508939 0.000462 0.199091 0.000454 0.265089 0.000582 0 6.086846 47.29988 0.000212 -12.1 181.4 2457101.82339 9.733186 9.733342 0.118 -9999999 0.103174 -0.956155 0.822304 -0.800107 0.66418 0.51 900.0008 -2.245096 4.113032 2015-03-20T07:30:14.417 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 1.00491362781079e-05 3.4475606943702e-07 0 0 0
GJ3769 198.182385 -2.264685 2457137.6631568 22.24049 0.745469 -11863.37972 0.817744 47.287218 0.310088 -11863.047722 0.269678 47.135427 0.310309 -7.696786 3.672593 6.025791 1.424554 0.505747 0.000399 0.192576 0.00039 0.267963 0.000514 0 6.089087 47.296814 0.003311 -12.1 207.6 2457137.66315 -8.101902 -8.101693 -0.511 -9999999 0.104087 -0.531443 0.677915 0.227911 0.771997 0.5 900.0002 -7.701635 3.635186 2015-04-25T03:39:29.585 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 9.55253009088749e-06 3.38401273280122e-07 0 0 0
GJ3769 198.182385 -2.264685 2457141.5841751 18.509213 0.754333 -11866.966795 0.874738 42.118365 0.294909 -11868.494106 0.254568 41.97733 0.29546 4.663377 3.57155 2.22072 1.418365 0.504474 0.000368 0.194451 0.000365 0.265133 0.000476 0 6.080988 47.331885 0.000413 -12.1 222.5 2457141.58417 -9.799394 -9.799191 0.078 -9999999 0.104187 -1.969019 0.694296 -1.631498 0.836876 0.5 900.0009 4.663768 3.608711 2015-04-29T01:45:55.779 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 8.73793221441952e-06 3.84524092829134e-07 0 0 0
GJ3769 198.182385 -2.264685 2457147.7507961 21.97156 0.959105 -11863.27644 1.050181 47.618012 0.431626 -11863.637654 0.374583 47.454887 0.431958 2.14005 3.950237 8.319986 1.648607 0.50518 0.000534 0.199099 0.000542 0.269908 0.000695 0 6.08889 47.283015 -0.002005 -12.1 152.7 2457147.7508 -13.061007 -13.060822 0.098 -9999999 0.104344 0.068282 0.856494 -0.465558 0.981105 0.5 900.0 2.133137 3.861969 2015-05-05T05:46:12.079 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 8.81375225258349e-06 5.68078525743356e-07 0 0 0
GJ3769 198.182385 -2.264685 2457201.5077713 16.583061 0.738186 -11857.903256 0.729224 18.615366 0.441803 -11858.647875 0.421969 48.508078 0.481694 6.464072 8.431374 33.666837 3.784875 0.505399 0.000668 0.200006 0.00064 0.261393 0.000812 0 6.116909 47.025506 0.020513 -12.1 129.6 2457201.50776 -28.615255 -28.61523 0.0 -9999999 0.105713 -1.074458 0.591378 -0.850332 0.594735 0.34 899.9983 6.463092 8.374904 2015-06-28T00:04:23.554 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 1.15437646388868e-05 4.96824571371132e-07 0 0 0
GJ3769 198.182385 -2.264685 2457204.573215 17.76788 0.808547 -11856.206349 0.682333 18.923264 0.251324 -11857.881519 0.263325 48.946714 0.310709 3.687758 8.15182 24.619635 3.578322 0.507401 0.000383 0.201723 0.000372 0.264461 0.000474 0 6.11731 47.083545 0.022014 -12.1 217.3 2457204.57321 -29.055024 -29.055021 0.0 -9999999 0.105791 -1.951379 0.768495 -1.780961 0.629474 0.5 899.9983 3.686096 8.110029 2015-07-01T01:36:39.240 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 1.16932717485895e-05 3.55653782663584e-07 0 0 0
GJ3769 198.182385 -2.264685 2457462.6802908 -8.163095 0.526942 -11883.281482 0.570121 -4.498652 0.215393 -11882.577116 0.23915 24.7207 0.284457 9.077254 11.368976 19.006312 3.613717 0.512581 0.000369 0.198294 0.000353 0.268409 0.000448 0 6.101681 47.158668 0.018163 -12.1 229.9 2457462.68028 12.220777 12.220951 -0.011 -9999999 0.112364 0.557679 0.480909 0.592002 0.517538 0.5 899.9983 9.068297 11.401751 2016-03-15T04:04:33.606 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 9.62896488241974e-06 3.87264441537864e-07 0 0 0
GJ3769 198.182385 -2.264685 2457465.6696082 -7.214806 0.505704 -11882.350981 0.516941 -5.082525 0.254067 -11882.95099 0.268709 24.503002 0.314352 -2.933534 6.126609 19.628663 3.737664 0.509158 0.000427 0.199623 0.000407 0.268383 0.000516 0 6.101816 47.161196 0.016598 -12.1 200.4 2457465.6696 10.789699 10.789903 -0.208 -9999999 0.112441 -0.974483 0.437249 -0.71245 0.441615 0.49 899.9983 -2.941672 6.20441 2016-03-18T03:49:09.908 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 1.02334435798326e-05 3.61003553062281e-07 0 0 0
