time,mnvel,errvel,inst,tel,source
2455752.12926,-1.33868997372,0.94894,hiresj-howard2016,hiresj,howard2016
2455753.117,2.51035475851,1.0454103,hiresj-howard2016,hiresj,howard2016
2455753.11735,4.64,1.23,hiresj-butler2017,hiresj,butler2017
2455760.89082,2.4,3.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2455762.87958,3.9,4.3,hjst3-johnson2016hj,hjst3,johnson2016hj
2455767.12992,-0.7,4.0,hiresj-johnson2016hr,hiresj,johnson2016hr
2455768.11852,5.5,4.0,hiresj-johnson2016hr,hiresj,johnson2016hr
2455770.095772,-4.35,1.0,hiresj-hirsch2021,hiresj,hirsch2021
2455789.91588,-6.9,4.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2455792.85616,0.3,4.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2455811.90309,0.0,7.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2455816.91453,-4.2,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2455817.84792,-5.7,5.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2455825.85558,-6.0,1.09,hiresj-butler2017,hiresj,butler2017
2455825.85779,-5.09,1.15,hiresj-butler2017,hiresj,butler2017
2455825.859321,-10.57,0.46,hiresj-hirsch2021,hiresj,hirsch2021
2455825.860816,-8.35,1.329115,hiresj-callegacy,hiresj,callegacy
2455838.82423,-5.9,6.0,hjst3-johnson2016hj,hjst3,johnson2016hj
2455839.959256,2.42,0.53,hiresj-hirsch2021,hiresj,hirsch2021
2455840.02733,6.08,1.41,hiresj-butler2017,hiresj,butler2017
2455840.02914,1.79,1.36,hiresj-butler2017,hiresj,butler2017
2455840.031553,7.44,1.41923,hiresj-callegacy,hiresj,callegacy
2455840.034192,6.22,1.53144,hiresj-callegacy,hiresj,callegacy
2455840.761111,0.0,0.49,hiresj-hirsch2021,hiresj,hirsch2021
2455840.86755,0.35,1.17,hiresj-butler2017,hiresj,butler2017
2455840.86913,2.7,1.26,hiresj-butler2017,hiresj,butler2017
2455840.87162,2.5,1.455026,hiresj-callegacy,hiresj,callegacy
2455845.73598,3.6,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2455870.7359,1.4,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2455872.73492,0.1,4.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2455874.98914,-5.33,1.13,hiresj-butler2017,hiresj,butler2017
2455874.9908,-6.99,1.16,hiresj-butler2017,hiresj,butler2017
2455874.993047,-0.39,1.419635,hiresj-callegacy,hiresj,callegacy
2455875.175209,-3.45,0.47,hiresj-hirsch2021,hiresj,hirsch2021
2455875.82036,-1.78,1.14,hiresj-butler2017,hiresj,butler2017
2455875.82197,-1.23,1.06,hiresj-butler2017,hiresj,butler2017
2455875.823341,-0.69,0.48,hiresj-hirsch2021,hiresj,hirsch2021
2455875.825007,2.98,1.431346,hiresj-callegacy,hiresj,callegacy
2455876.707923,-0.45,0.62,hiresj-hirsch2021,hiresj,hirsch2021
2455876.73095,-3.2,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2455876.73781,-0.7,4.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2455876.84994,-0.99,1.19,hiresj-butler2017,hiresj,butler2017
2455876.85144,-4.24,1.28,hiresj-butler2017,hiresj,butler2017
2455876.85259,-2.89,1.19,hiresj-butler2017,hiresj,butler2017
2455876.854449,3.75,1.451611,hiresj-callegacy,hiresj,callegacy
2455876.855606,2.97,1.390701,hiresj-callegacy,hiresj,callegacy
2455897.58439,0.3,4.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2455898.68421,1.9,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2455899.62423,-0.4,4.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2455909.59589,14.8,5.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2455910.711673,2.46,0.42,hiresj-hirsch2021,hiresj,hirsch2021
2455910.78168,6.64,1.04,hiresj-butler2017,hiresj,butler2017
2455910.78391,6.22,1.15,hiresj-butler2017,hiresj,butler2017
2455910.78463,5.35,1.11,hiresj-butler2017,hiresj,butler2017
2455910.786327,7.45,1.396975,hiresj-callegacy,hiresj,callegacy
2455911.80903,-1.05,1.04,hiresj-butler2017,hiresj,butler2017
2455911.81048,-2.08,1.03,hiresj-butler2017,hiresj,butler2017
2455911.81118,0.52,1.04,hiresj-butler2017,hiresj,butler2017
2455911.812826,0.61,1.262936,hiresj-callegacy,hiresj,callegacy
2455911.884668,-3.59,0.42,hiresj-hirsch2021,hiresj,hirsch2021
2455912.85138,-1.33,1.08,hiresj-butler2017,hiresj,butler2017
2455912.85369,-0.7,1.11,hiresj-butler2017,hiresj,butler2017
2455912.85448,0.49,1.05,hiresj-butler2017,hiresj,butler2017
2455912.85451,-0.79,0.47,hiresj-hirsch2021,hiresj,hirsch2021
2455912.856071,4.41,1.380647,hiresj-callegacy,hiresj,callegacy
2455934.72549,8.6,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455934.72693,12.7,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2455935.70898,8.6,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2455935.71043,10.2,3.9,hiresj-johnson2016hr,hiresj,johnson2016hr
2455936.69723,7.0,3.6,hiresj-johnson2016hr,hiresj,johnson2016hr
2455936.69877,5.0,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455937.69958,12.6,3.5,hiresj-johnson2016hr,hiresj,johnson2016hr
2455937.70107,14.3,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2456102.13296,-4.0952613937,0.8981166,hiresj-howard2016,hiresj,howard2016
2456102.132961,-2.21,0.91,hiresj-hirsch2021,hiresj,hirsch2021
2456106.93289,-8.0,3.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2456114.1019,-2.6197192149,1.0387826,hiresj-howard2016,hiresj,howard2016
2456117.942216,1.84,0.41,hiresj-hirsch2021,hiresj,hirsch2021
2456117.976816,5.78,1.082398,hiresj-callegacy,hiresj,callegacy
2456117.97817,4.52,1.11,hiresj-butler2017,hiresj,butler2017
2456117.97912,4.1,1.09,hiresj-butler2017,hiresj,butler2017
2456117.98004,3.94,1.13,hiresj-butler2017,hiresj,butler2017
2456133.9501,-2.3,4.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2456143.90141,-0.6,3.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2456148.670256,-18418.84,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456148.674067,-18418.26,0.41,harpsn-motalebi2015,harpsn,motalebi2015
2456148.677883,-18418.18,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456150.665671,-18421.48,0.64,harpsn-motalebi2015,harpsn,motalebi2015
2456151.620639,-18421.16,0.63,harpsn-bonfanti2020,harpsn,bonfanti2020
2456151.724597,-18419.149999999998,0.41,harpsn-motalebi2015,harpsn,motalebi2015
2456151.729522,-18418.96,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456151.732508,-18419.239999999998,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456151.73546,-18418.84,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456151.738411,-18418.8,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456152.672093,-18421.82,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456152.675056,-18421.82,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456152.676437,-18421.92,0.4,harpsn-motalebi2015,harpsn,motalebi2015
2456152.677996,-18421.93,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456152.680959,-18422.12,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456153.627025,-18420.25,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456153.629722,-18420.850000000002,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456153.632442,-18421.15,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456153.670563,-18420.87,0.37,harpsn-motalebi2015,harpsn,motalebi2015
2456153.704471,-18421.309999999998,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456153.707157,-18421.019999999997,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456153.709877,-18420.66,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456160.644321,-18412.109999999997,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456160.647491,-18415.25,0.41,harpsn-motalebi2015,harpsn,motalebi2015
2456160.650918,-18416.57,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456161.493214,-18419.76,0.5199999999999999,harpsn-bonfanti2020,harpsn,bonfanti2020
2456161.495059,-18420.839999999997,0.44,harpsn-motalebi2015,harpsn,motalebi2015
2456161.496455,-18421.65,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456162.629146,-18419.57,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456162.631545,-18420.899999999998,0.41,harpsn-motalebi2015,harpsn,motalebi2015
2456162.63447,-18422.1,0.5199999999999999,harpsn-bonfanti2020,harpsn,bonfanti2020
2456164.09242,-0.91,1.34,hiresj-butler2017,hiresj,butler2017
2456164.094499,1.11,1.06,hiresj-hirsch2021,hiresj,hirsch2021
2456166.516031,-18413.16,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456166.519897,-18413.09,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456166.569584,-18412.79,0.39,harpsn-motalebi2015,harpsn,motalebi2015
2456166.634288,-18412.22,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456166.636973,-18412.510000000002,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456169.782472,4.39,0.7,hiresj-hirsch2021,hiresj,hirsch2021
2456169.99826,1.81,1.29,hiresj-butler2017,hiresj,butler2017
2456169.99968,0.23,1.38,hiresj-butler2017,hiresj,butler2017
2456170.00118,3.26,1.42,hiresj-butler2017,hiresj,butler2017
2456170.003513,7.85,1.616738,hiresj-callegacy,hiresj,callegacy
2456171.86893,-0.9,4.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2456176.528963,-18416.699999999997,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456176.531428,-18417.179999999997,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456176.532563,-18416.93,0.39,harpsn-motalebi2015,harpsn,motalebi2015
2456176.533905,-18416.77,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456176.536405,-18417.12,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456177.53386,-18420.26,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456177.536325,-18419.78,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456177.537576,-18420.059999999998,0.39,harpsn-motalebi2015,harpsn,motalebi2015
2456177.538814,-18420.0,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456177.541303,-18420.22,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456178.521024,-18418.780000000002,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456178.523478,-18418.81,0.5199999999999999,harpsn-bonfanti2020,harpsn,bonfanti2020
2456178.524918,-18418.75,0.4,harpsn-motalebi2015,harpsn,motalebi2015
2456178.525955,-18418.679999999997,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456178.528444,-18418.73,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456179.476728,-18413.519999999997,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456179.479182,-18413.519999999997,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456179.480279,-18413.609999999997,0.39,harpsn-motalebi2015,harpsn,motalebi2015
2456179.481682,-18413.82,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456179.484171,-18413.6,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456180.442999,-18415.01,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456180.445499,-18415.25,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456180.446642,-18415.22,0.4,harpsn-motalebi2015,harpsn,motalebi2015
2456180.447976,-18415.379999999997,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456180.450465,-18415.23,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456180.84846,0.2,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2456181.476633,-18414.52,0.54,harpsn-bonfanti2020,harpsn,bonfanti2020
2456181.479098,-18414.31,0.54,harpsn-bonfanti2020,harpsn,bonfanti2020
2456181.480399,-18414.280000000002,0.42000000000000004,harpsn-motalebi2015,harpsn,motalebi2015
2456181.481598,-18414.46,0.54,harpsn-bonfanti2020,harpsn,bonfanti2020
2456181.484064,-18413.85,0.54,harpsn-bonfanti2020,harpsn,bonfanti2020
2456182.480114,-18411.59,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456182.482602,-18412.66,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456182.483648,-18412.19,0.4,harpsn-motalebi2015,harpsn,motalebi2015
2456182.485033,-18412.73,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456182.487464,-18411.91,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456183.59369,-18416.989999999998,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456183.596132,-18416.039999999997,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456183.598621,-18417.25,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456183.601121,-18417.12,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456183.635518,-18417.2,0.38,harpsn-motalebi2015,harpsn,motalebi2015
2456183.671297,-18417.71,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456183.673751,-18417.78,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456183.676228,-18417.35,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456183.678728,-18417.4,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456194.99044,-2.23,1.23,hiresj-butler2017,hiresj,butler2017
2456194.99355,-9.49422846139,1.0765672,hiresj-howard2016,hiresj,howard2016
2456194.993553,-7.07,1.1,hiresj-hirsch2021,hiresj,hirsch2021
2456202.80907,-1.8,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2456209.968897,-4.31,1.18,hiresj-hirsch2021,hiresj,hirsch2021
2456209.9689,-5.75748409114,1.1670897,hiresj-howard2016,hiresj,howard2016
2456236.72842,2.4,4.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2456236.73386,2.6,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2456236.73705,3.7,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2456237.78548,9.0,5.3,hjst3-johnson2016hj,hjst3,johnson2016hj
2456237.78891,18.2,6.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2456237.79237,17.8,5.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2456245.48522,-18422.25,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456245.489174,-18421.510000000002,0.41,harpsn-motalebi2015,harpsn,motalebi2015
2456245.49309,-18420.719999999998,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456251.561132,-18418.559999999998,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456251.563803,-18418.85,0.43,harpsn-motalebi2015,harpsn,motalebi2015
2456251.56501,-18419.2,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456251.568875,-18419.039999999997,0.53,harpsn-bonfanti2020,harpsn,bonfanti2020
2456252.413025,-18419.28,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456252.416727,-18419.6,0.43,harpsn-motalebi2015,harpsn,motalebi2015
2456252.420988,-18419.77,0.5,harpsn-bonfanti2020,harpsn,bonfanti2020
2456266.65876,8.7,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2456268.408342,-18411.6,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456268.410217,-18411.75,0.5,harpsn-bonfanti2020,harpsn,bonfanti2020
2456268.412,-18411.2,0.5199999999999999,harpsn-bonfanti2020,harpsn,bonfanti2020
2456268.413794,-18411.460000000003,0.51,harpsn-bonfanti2020,harpsn,bonfanti2020
2456268.415587,-18411.5,0.51,harpsn-bonfanti2020,harpsn,bonfanti2020
2456268.416925,-18411.79,0.41,harpsn-motalebi2015,harpsn,motalebi2015
2456268.419222,-18411.92,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456268.421027,-18412.019999999997,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456268.422821,-18411.68,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456268.424615,-18412.5,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456285.31354,-18415.17,0.54,harpsn-bonfanti2020,harpsn,bonfanti2020
2456285.36179,-18415.649999999998,0.5599999999999999,harpsn-bonfanti2020,harpsn,bonfanti2020
2456285.398384,-18415.7,0.42000000000000004,harpsn-motalebi2015,harpsn,motalebi2015
2456285.417956,-18415.679999999997,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456285.423581,-18415.949999999997,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456320.54194,4.4,5.0,hjst3-johnson2016hj,hjst3,johnson2016hj
2456433.94507,-0.7,4.3,hjst3-johnson2016hj,hjst3,johnson2016hj
2456433.95315,-1.0,4.3,hjst3-johnson2016hj,hjst3,johnson2016hj
2456434.079181,0.52,1.57881,hiresj-callegacy,hiresj,callegacy
2456434.080854,-6.71,0.51,hiresj-hirsch2021,hiresj,hirsch2021
2456434.0819,-5.92,1.29,hiresj-butler2017,hiresj,butler2017
2456434.08351,-2.84,1.24,hiresj-butler2017,hiresj,butler2017
2456434.0851,-3.43,1.31,hiresj-butler2017,hiresj,butler2017
2456469.13169,-4.62474022752,0.9747418,hiresj-howard2016,hiresj,howard2016
2456469.13284,-0.5,1.18,hiresj-butler2017,hiresj,butler2017
2456474.11508,-5.29601995818,0.9526774,hiresj-howard2016,hiresj,howard2016
2456474.115082,-4.23,0.94,hiresj-hirsch2021,hiresj,hirsch2021
2456482.713819,-18417.11,0.54,harpsn-bonfanti2020,harpsn,bonfanti2020
2456482.716366,-18417.04,0.55,harpsn-bonfanti2020,harpsn,bonfanti2020
2456482.719248,-18417.49,0.42000000000000004,harpsn-motalebi2015,harpsn,motalebi2015
2456482.721667,-18417.31,0.54,harpsn-bonfanti2020,harpsn,bonfanti2020
2456482.72426,-18417.739999999998,0.5199999999999999,harpsn-bonfanti2020,harpsn,bonfanti2020
2456490.13743,-0.56,1.04,hiresj-butler2017,hiresj,butler2017
2456490.13745,-8.66400119736,0.9679323,hiresj-howard2016,hiresj,howard2016
2456499.730151,-18415.41,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456499.733951,-18415.23,0.39,harpsn-motalebi2015,harpsn,motalebi2015
2456499.737755,-18415.05,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456499.96355,8.9,4.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2456501.88971,19.7,4.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2456510.694814,-18414.47,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456510.697563,-18414.23,0.41,harpsn-motalebi2015,harpsn,motalebi2015
2456510.700312,-18414.0,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456513.12728,2.72,1.03,hiresj-butler2017,hiresj,butler2017
2456513.12857,-1.17622934287,1.0380747,hiresj-howard2016,hiresj,howard2016
2456514.10101,3.05,1.04,hiresj-butler2017,hiresj,butler2017
2456514.102347,-2.81,0.98,hiresj-hirsch2021,hiresj,hirsch2021
2456514.10235,-3.71652812486,0.958603,hiresj-howard2016,hiresj,howard2016
2456517.94374,-1.9,3.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2456517.94712,-1.8,4.0,hjst3-johnson2016hj,hjst3,johnson2016hj
2456517.95046,-2.9,4.0,hjst3-johnson2016hj,hjst3,johnson2016hj
2456519.05659,-1.11,1.26,hiresj-butler2017,hiresj,butler2017
2456519.058178,0.54,0.95,hiresj-hirsch2021,hiresj,hirsch2021
2456519.05818,-1.07653098385,0.9663087,hiresj-howard2016,hiresj,howard2016
2456520.88526,-2.1,4.3,hjst3-johnson2016hj,hjst3,johnson2016hj
2456520.88933,-2.0,4.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2456521.85016,-1.3,3.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2456522.09966,-3.59,1.2,hiresj-butler2017,hiresj,butler2017
2456522.101407,-3.84,1.09,hiresj-hirsch2021,hiresj,hirsch2021
2456522.10141,-5.568796404,1.070874,hiresj-howard2016,hiresj,howard2016
2456522.9819,2.2,4.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2456523.98832,-5.0,4.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2456524.95129,5.0,3.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2456527.490905,-18424.01,0.74,harpsn-bonfanti2020,harpsn,bonfanti2020
2456527.496136,-18425.989999999998,2.63,harpsn-bonfanti2020,harpsn,bonfanti2020
2456527.546127,-18423.92,0.51,harpsn-bonfanti2020,harpsn,bonfanti2020
2456527.551706,-18424.06,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456527.589405,-18423.98,0.42000000000000004,harpsn-motalebi2015,harpsn,motalebi2015
2456527.631119,-18424.36,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456527.636629,-18423.58,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456528.8637,7.1,4.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2456529.49603,-18419.170000000002,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456529.499803,-18419.37,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456529.503623,-18419.489999999998,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456529.559317,-18418.379999999997,0.39,harpsn-motalebi2015,harpsn,motalebi2015
2456529.63107,-18417.57,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456529.634878,-18417.04,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456529.63871,-18416.81,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456529.83341,-5.63,1.31,hiresj-butler2017,hiresj,butler2017
2456529.835516,-0.64,1.14,hiresj-hirsch2021,hiresj,hirsch2021
2456533.05787,-3.77,1.32,hiresj-butler2017,hiresj,butler2017
2456533.06011,-5.93295604077,1.0493498,hiresj-howard2016,hiresj,howard2016
2456548.06066,3.99,1.32,hiresj-butler2017,hiresj,butler2017
2456548.063455,1.29,1.14,hiresj-hirsch2021,hiresj,hirsch2021
2456559.8058,5.3,4.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2456563.533093,-18417.989999999998,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456563.535495,-18418.199999999997,0.41,harpsn-motalebi2015,harpsn,motalebi2015
2456563.538452,-18418.44,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456564.77557,0.0,3.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2456569.53471,-18419.440000000002,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456569.538077,-18420.23,0.41,harpsn-motalebi2015,harpsn,motalebi2015
2456569.541933,-18421.23,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456570.384269,-18423.5,0.53,harpsn-bonfanti2020,harpsn,bonfanti2020
2456570.386028,-18423.2,0.5,harpsn-bonfanti2020,harpsn,bonfanti2020
2456570.387579,-18422.989999999998,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456570.389315,-18423.62,0.5199999999999999,harpsn-bonfanti2020,harpsn,bonfanti2020
2456570.390959,-18423.670000000002,0.5,harpsn-bonfanti2020,harpsn,bonfanti2020
2456570.460437,-18424.08,0.4,harpsn-motalebi2015,harpsn,motalebi2015
2456570.515208,-18424.34,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456570.516898,-18424.5,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456570.518599,-18424.18,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456570.520277,-18424.890000000003,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456570.521932,-18425.43,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456573.533142,-18419.89,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456573.53688,-18420.2,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456573.540573,-18420.0,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456573.576191,-18420.739999999998,0.39,harpsn-motalebi2015,harpsn,motalebi2015
2456573.615608,-18421.83,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456573.619323,-18421.48,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456573.623119,-18421.25,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456588.93996,-2.55,1.38,hiresj-butler2017,hiresj,butler2017
2456588.943278,-7.41,1.12,hiresj-hirsch2021,hiresj,hirsch2021
2456589.606664,1.63,2.050957,apf-callegacy,apf,callegacy
2456589.607833,-2.27,1.776813,apf-callegacy,apf,callegacy
2456589.609037,-3.48,1.870992,apf-callegacy,apf,callegacy
2456589.78311,-0.62,2.138756,apf-callegacy,apf,callegacy
2456589.784209,-1.14,1.986811,apf-callegacy,apf,callegacy
2456589.78532,-0.05,1.925157,apf-callegacy,apf,callegacy
2456589.82712,2.0,4.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2456589.862969,0.02,0.66,apf-hirsch2021,apf,hirsch2021
2456589.94562,2.09,2.140241,apf-callegacy,apf,callegacy
2456589.946743,1.61,1.955712,apf-callegacy,apf,callegacy
2456589.947854,3.77,2.001685,apf-callegacy,apf,callegacy
2456590.568368,4.42,0.66,apf-hirsch2021,apf,hirsch2021
2456590.605869,5.78,1.999229,apf-callegacy,apf,callegacy
2456590.606992,1.87,1.883817,apf-callegacy,apf,callegacy
2456590.608103,3.85,1.78419,apf-callegacy,apf,callegacy
2456590.769282,4.46,1.97404,apf-callegacy,apf,callegacy
2456590.770439,5.81,2.041442,apf-callegacy,apf,callegacy
2456590.771597,6.19,1.978735,apf-callegacy,apf,callegacy
2456590.968887,5.16,2.016393,apf-callegacy,apf,callegacy
2456590.97031,2.43,2.119559,apf-callegacy,apf,callegacy
2456590.971757,4.53,2.157583,apf-callegacy,apf,callegacy
2456591.638579,1.97,1.840567,apf-callegacy,apf,callegacy
2456591.639737,4.65,1.849172,apf-callegacy,apf,callegacy
2456591.640848,4.44,2.058722,apf-callegacy,apf,callegacy
2456591.757374,2.0,2.015192,apf-callegacy,apf,callegacy
2456591.758485,3.5,2.067249,apf-callegacy,apf,callegacy
2456591.759608,5.54,1.994385,apf-callegacy,apf,callegacy
2456591.799527,3.25,0.67,apf-hirsch2021,apf,hirsch2021
2456591.917049,-0.42,1.992997,apf-callegacy,apf,callegacy
2456591.918171,3.78,2.200148,apf-callegacy,apf,callegacy
2456591.919282,4.07,2.147936,apf-callegacy,apf,callegacy
2456592.76491,9.3,5.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2456596.597766,4.24,2.157623,apf-callegacy,apf,callegacy
2456596.598857,3.29,1.22,apf-hirsch2021,apf,hirsch2021
2456596.599918,2.57,2.113645,apf-callegacy,apf,callegacy
