# target ra dec BJD RV_mlc_nzp e_RV_mlc_nzp RV_drs_nzp e_RV_drs_nzp RV_mlc e_RV_mlc RV_drs e_RV_drs RV_mlc_j e_RV_mlc_j CRX e_CRX dLW e_dLW Halpha e_Halpha NaD1 e_NaD1 NaD2 e_NaD2 f_RV FWHM_DRS CONTRAST_DRS BIS RVGUESS SNR_DRS BJD_DRS BERV BERV_DRS DRIFT e_DRIFT SA NZP_mlc dNZP_mlc NZP_drs dNZP_drs TMMEAN EXPTIME MLCRX E_MLCRX TIMEID DRIFT_LAMP MASK PROGID PROGPI AIRMASS OBHAB THAR_FP DPR_TYPE RHKp dRHKp sourceflag vsinflag metflag
# From HARPS RV bank
HD134987 228.3691115 -25.310035 2453516.7246641 -39.453056 1.451452 5127.716012 1.363525 0.952261 1.259453 5127.269744 1.099672 1.02285 1.260239 17.116947 11.994381 -29.32178 4.514137 0.431462 0.001254 0.297565 0.001647 0.390953 0.002134 0 7.419843 51.430646 -0.018747 5.0 61.3 2453516.72466 -6.033562 -6.033227 0.089 -9999999 0.127218 -1.153124 0.72145 -0.573486 0.806177 0.65 190.0004 17.118152 11.994075 2005-05-26T05:13:18.796 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 1.04611076607511e-05 9.05021896020728e-07 0 0 0
HD134987 228.3691115 -25.310035 2453516.7268908 -40.446846 0.968292 5128.492341 0.973907 -0.042228 0.645832 5128.041889 0.546418 -0.011152 0.6462 15.160805 5.467326 -14.010467 1.557834 0.430693 0.000646 0.290709 0.00083 0.385408 0.001082 0 7.420027 51.335108 -0.022553 5.0 116.6 2453516.72688 -6.039343 -6.038983 0.113 -9999999 0.127219 -1.153823 0.72145 -0.577671 0.806177 0.5 190.0018 15.191339 5.466017 2005-05-26T05:16:59.678 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 5.58405244171393e-06 7.80295996642083e-07 0 0 0
HD134987 228.3691115 -25.310035 2453516.7293915 -38.335424 0.955747 5129.01598 0.963981 2.068408 0.626867 5128.560829 0.528523 2.104971 0.627301 12.074417 6.055313 -16.537634 1.537801 0.430997 0.000631 0.291716 0.00081 0.387756 0.001057 0 7.4161 51.346318 -0.021484 5.0 119.6 2453516.72938 -6.0458 -6.045448 0.003 -9999999 0.12722 -1.154609 0.72145 -0.582371 0.806177 0.47 190.0003 12.079054 6.059733 2005-05-26T05:20:41.451 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.41747991368381e-06 6.32551289966328e-07 0 0 0
HD134987 228.3691115 -25.310035 2453516.7320367 -39.934935 0.951041 5128.491645 0.961085 0.468066 0.619668 5128.031522 0.523222 0.497293 0.620048 2.616439 6.276982 -12.081548 1.390659 0.432004 0.000613 0.290597 0.000789 0.386044 0.001029 0 7.419632 51.321396 -0.019211 5.0 122.5 2453516.73203 -6.052588 -6.052234 -0.11 -9999999 0.12722 -1.15544 0.72145 -0.587343 0.806178 0.51 190.0025 2.62536 6.277565 2005-05-26T05:24:22.393 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.6498058190803e-06 6.99170096438485e-07 0 0 0
HD134987 228.3691115 -25.310035 2455291.8832505 -26.013573 0.643993 5142.068595 0.62215 16.02245 0.360689 5143.255994 0.29298 16.042948 0.361158 -2.045664 3.944687 2.436137 0.890301 0.432271 0.000342 0.284641 0.000423 0.387652 0.000552 0 7.430829 51.212503 -0.022657 5.0 226.3 2455291.88325 18.173688 18.173962 0.129 -9999999 0.611981 0.477582 0.533508 0.575418 0.548847 0.45 400.0068 -2.018972 3.976912 2010-04-05T09:02:19.180 -9999999 G2 183.C-0972(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.2076673676517e-06 3.11776925389057e-07 0 0 0
HD134987 228.3691115 -25.310035 2455291.888343 -26.070069 0.651818 5142.50388 0.627869 15.964354 0.374476 5143.681709 0.304929 15.976866 0.375025 3.741572 4.094247 2.927279 0.81703 0.432421 0.000358 0.284142 0.000441 0.388535 0.000577 0 7.43309 51.208303 -0.021511 5.0 216.8 2455291.88834 18.161607 18.161885 0.12 -9999999 0.611982 0.475983 0.533512 0.565847 0.548851 0.47 399.9997 3.765666 4.127248 2010-04-05T09:09:31.145 -9999999 G2 183.C-0972(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 7.3298195563046e-06 3.88872812385188e-07 0 0 0
HD134987 228.3691115 -25.310035 2455306.7505059 -42.211965 0.860349 5126.669437 0.940451 -1.116811 0.222704 5127.175531 0.171927 -1.06119 0.223758 -0.773763 2.828713 -2.963505 0.635907 0.431645 0.000212 0.277486 0.000258 0.388432 0.000343 0 7.428532 51.238834 -0.021236 5.0 365.9 2455306.75049 11.874252 11.874603 0.528 -9999999 0.616041 -0.463287 0.831025 -0.109947 0.924602 0.49 900.0075 -0.751699 2.829622 2010-04-20T05:45:43.957 -9999999 G2 183.C-0972(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.78948890089256e-06 2.47197395439199e-07 0 0 0
HD134987 228.3691115 -25.310035 2455325.6494827 -57.584285 0.703867 5111.546774 0.649868 -16.050892 0.284758 5111.808149 0.229484 -16.081501 0.285215 -1.844475 3.106722 3.144119 0.670901 0.429751 0.000256 0.290832 0.000322 0.393711 0.000421 0 7.430192 51.203443 -0.022028 5.0 295.2 2455325.64948 2.839281 2.839684 0.143 -9999999 0.621202 -0.025048 0.643694 -0.359827 0.608001 0.5 899.9993 -1.83229 3.032605 2010-05-09T03:19:26.611 -9999999 G2 183.C-0972(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.76697847789456e-06 3.35748450923911e-07 0 0 0
HD134987 228.3691115 -25.310035 2456089.7084129 -55.005339 0.615354 5115.062436 0.716867 -14.315146 0.272976 5114.398941 0.220715 -14.334315 0.273205 5.765468 3.142057 5.488901 0.73278 0.428655 0.000253 0.279484 0.000305 0.380682 0.0004 0 7.437714 51.181502 -0.021545 5.0 313.7 2456089.70841 -13.577774 -13.577595 0.072 -9999999 0.829852 -0.868247 0.551493 -1.493347 0.682043 0.51 900.0059 5.772179 3.072965 2012-06-11T04:45:01.366 -9999999 G2 183.C-0972(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 5.55048355746789e-06 2.95494444776453e-07 0 0 0
HD134987 228.3691115 -25.310035 2456745.8571381 -25.011668 0.639061 5143.255395 0.551729 17.589699 0.454654 5144.881364 0.37895 17.651231 0.455085 -8.249368 3.808209 9.889389 2.022258 0.432921 0.000452 0.285328 0.000541 0.396943 0.000705 0 7.440256 51.185831 -0.024852 5.0 177.8 2456745.85714 20.964301 20.964424 -0.066 -9999999 1.009033 1.042926 0.449098 0.616936 0.401002 0.5 300.0023 -8.212914 3.848484 2014-03-29T08:25:53.027 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.45682726472124e-06 4.25514802004749e-07 0 0 0
HD134987 228.3691115 -25.310035 2456745.8609794 -23.16571 0.631084 5145.247032 0.544198 19.43445 0.443369 5146.865783 0.367894 19.48204 0.443929 -7.463675 3.746502 9.774507 1.717065 0.431224 0.000434 0.285774 0.000522 0.396903 0.00068 0 7.440667 51.186857 -0.022693 5.0 184.3 2456745.86097 20.954321 20.954467 -0.021 -9999999 1.009035 1.04172 0.449101 0.609716 0.401006 0.5 300.0026 -7.428438 3.781069 2014-03-29T08:31:24.888 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.39874709316801e-06 4.29102393078126e-07 0 0 0
HD134987 228.3691115 -25.310035 2456745.8647469 -24.765269 0.643313 5144.257963 0.554185 17.833708 0.460605 5145.869634 0.382508 17.875864 0.460931 -6.986792 4.09385 10.350496 1.686835 0.431393 0.000453 0.286051 0.000545 0.396638 0.000709 0 7.442973 51.171232 -0.02425 5.0 176.7 2456745.86474 20.944589 20.944717 -0.116 -9999999 1.009036 1.040536 0.449104 0.602635 0.40101 0.48 300.0021 -6.960944 4.128195 2014-03-29T08:36:56.379 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.92220003806833e-06 4.54792551741471e-07 0 0 0
HD134987 228.3691115 -25.310035 2456749.8479106 -17.741092 0.611933 5150.887571 0.715611 23.882192 0.3919 5151.409362 0.322343 23.911857 0.392508 -9.137361 3.544447 11.940509 1.358397 0.431219 0.000391 0.286177 0.000468 0.394173 0.000607 0 7.441714 51.168484 -0.023127 5.0 205.6 2456749.84791 19.450903 19.451041 0.085 -9999999 1.010123 0.064843 0.469975 -0.488332 0.638901 0.51 450.0015 -9.132045 3.595276 2014-04-02T08:10:52.908 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.77239597539567e-06 3.9756467130607e-07 0 0 0
HD134987 228.3691115 -25.310035 2456749.8534313 -18.22601 0.618719 5150.042434 0.720084 23.39554 0.40241 5150.553851 0.332148 23.464941 0.402785 -2.18159 3.427528 13.328861 1.539172 0.430184 0.000403 0.284975 0.000481 0.39282 0.000625 0 7.441874 51.160232 -0.023636 5.0 199.3 2456749.85343 19.436475 19.436594 0.168 -9999999 1.010125 0.063109 0.469979 -0.498708 0.638904 0.5 450.0013 -2.168716 3.495483 2014-04-02T08:18:54.368 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 -9999999.0 -9999999.0 -9999999 -9999999 -9999999
HD134987 228.3691115 -25.310035 2456750.8366361 -18.313748 0.770805 5150.214904 0.881333 25.167466 0.460393 5152.985928 0.383341 25.186698 0.460837 -2.101492 3.825627 13.21462 1.637538 0.431112 0.000462 0.285954 0.000557 0.387256 0.000725 0 7.443166 51.165773 -0.02303 5.0 172.8 2456750.83663 19.081909 19.08206 0.345 -9999999 1.010393 1.922773 0.618205 1.760631 0.793598 0.51 450.0008 -2.090598 3.87106 2014-04-03T07:54:33.278 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 4.84607184446319e-06 5.65765785047747e-07 0 0 0
HD134987 228.3691115 -25.310035 2456750.8421604 -18.237283 0.754165 5149.940437 0.871168 25.242196 0.431953 5152.70108 0.35935 25.326289 0.432256 0.015633 4.103284 13.241072 1.600226 0.431097 0.000437 0.286489 0.000525 0.387111 0.000683 0 7.444354 51.162438 -0.023302 5.0 183.4 2456750.84216 19.06727 19.06738 0.0 -9999999 1.010395 1.921038 0.618208 1.750248 0.7936 0.5 450.0006 0.027336 4.144983 2014-04-03T08:02:35.047 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 5.86800624073661e-06 4.34534218472859e-07 0 0 0
HD134987 228.3691115 -25.310035 2456757.771107 -7.547737 0.584019 5161.212015 0.527053 34.100543 0.378025 5161.965405 0.310266 34.165516 0.378455 -7.051202 4.232417 13.579892 1.300976 0.431227 0.000352 0.288992 0.000429 0.397909 0.000565 0 7.44139 51.153971 -0.023856 5.0 222.2 2456757.7711 16.334392 16.334528 0.584 -9999999 1.012287 0.08984 0.445168 -0.258897 0.426051 0.46 450.0014 -7.039041 4.268762 2014-04-10T06:19:58.601 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 7.4016731210749e-06 3.87031760411677e-07 0 0 0
HD134987 228.3691115 -25.310035 2456757.7771019 -8.870847 0.592411 5159.56256 0.532702 32.77555 0.390863 5160.304685 0.319765 32.808409 0.391214 -0.819806 4.624259 13.327865 1.437662 0.431803 0.000364 0.28325 0.000445 0.396216 0.000583 0 7.440968 51.154576 -0.024385 5.0 214.7 2456757.7771 16.318004 16.318149 0.685 -9999999 1.012289 0.087956 0.44517 -0.270164 0.426054 0.54 450.0002 -0.798627 4.659209 2014-04-10T06:28:00.531 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 5.02640963483678e-06 4.14989737741683e-07 0 0 0
HD134987 228.3691115 -25.310035 2456758.7635418 -6.676786 0.910544 5162.03578 0.91491 36.460211 0.616582 5164.18938 0.509023 36.458952 0.617016 -0.327806 5.746578 12.318882 2.514116 0.431446 0.0006 0.284008 0.000734 0.387624 0.00096 0 7.441377 51.153439 -0.022743 5.0 131.6 2456758.76354 15.920348 15.920502 0.254 -9999999 1.012558 1.578556 0.670012 1.141042 0.760234 0.46 449.9998 -0.308652 5.747339 2014-04-11T06:09:00.369 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.07441248769502e-06 6.41604687283948e-07 0 0 0
HD134987 228.3691115 -25.310035 2456758.7690064 -7.359043 0.800523 5160.862934 0.841752 35.776237 0.438086 5163.006264 0.361371 35.776913 0.438527 -6.73162 3.886223 15.356521 1.917431 0.431829 0.000408 0.283575 0.000501 0.388568 0.000657 0 7.445509 51.136352 -0.022036 5.0 191.1 2456758.769 15.905424 15.905562 0.755 -9999999 1.012559 1.57684 0.670014 1.130771 0.760235 0.44 450.0015 -6.722026 3.90789 2014-04-11T06:17:01.479 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.14810593671252e-06 4.46120016746762e-07 0 0 0
HD134987 228.3691115 -25.310035 2456760.7519534 -4.254158 0.526672 5164.403156 0.537572 37.153985 0.279239 5165.010823 0.22191 37.196591 0.279518 -5.026407 3.050614 13.365772 1.176375 0.431575 0.000246 0.281955 0.000302 0.386227 0.000396 0 7.442802 51.153407 -0.02351 5.0 314.9 2456760.75195 15.07149 15.07163 0.824 -9999999 1.013101 -0.150297 0.446552 -0.405434 0.489632 0.49 900.0005 -5.015953 3.088045 2014-04-13T05:48:16.280 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.17173023046258e-06 2.96900711554678e-07 0 0 0
HD134987 228.3691115 -25.310035 2456765.729512 6.67548 0.634294 5175.352561 0.614832 47.834908 0.319315 5175.800859 0.26071 47.827016 0.319667 -3.481687 3.58821 12.939617 1.201808 0.430587 0.000291 0.279655 0.000356 0.388453 0.00047 0 7.443439 51.159039 -0.022232 5.0 266.9 2456765.72951 12.870784 12.870954 0.482 -9999999 1.01446 -0.399013 0.548057 -0.566162 0.55682 0.49 420.0007 -3.477905 3.506589 2014-04-18T05:19:32.583 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.35085882424791e-06 3.56950827152552e-07 0 0 0
HD134987 228.3691115 -25.310035 2456765.7347843 5.959064 0.636126 5175.012172 0.615738 47.116836 0.322937 5175.450562 0.262839 47.135515 0.323366 -5.324798 3.056372 13.115578 1.115725 0.430391 0.000294 0.279555 0.000359 0.388132 0.000474 0 7.442287 51.149372 -0.022024 5.0 264.5 2456765.73477 12.856432 12.856625 0.89 -9999999 1.014462 -0.400669 0.548058 -0.576072 0.556821 0.5 420.0013 -5.316803 2.963783 2014-04-18T05:27:03.891 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.4350348341052e-06 3.72306306186861e-07 0 0 0
HD134987 228.3691115 -25.310035 2456766.7379014 7.752489 0.66466 5176.253088 0.650641 48.35988 0.300051 5176.11434 0.243219 48.388694 0.300518 -6.035108 3.149952 14.016668 1.309984 0.431629 0.000273 0.286367 0.000331 0.396157 0.000437 0 7.443902 51.147822 -0.023414 5.0 286.2 2456766.73789 12.385208 12.385373 0.911 -9999999 1.014736 -0.95105 0.593078 -1.153484 0.603472 0.49 420.0014 -6.031296 3.067426 2014-04-19T05:31:33.782 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.35315361758317e-06 2.83437160285429e-07 0 0 0
HD134987 228.3691115 -25.310035 2456766.7431795 7.839172 0.665381 5176.324308 0.651122 48.444905 0.301644 5176.175641 0.2445 48.469816 0.302016 -7.884912 2.75027 14.937038 1.244346 0.431379 0.000274 0.286488 0.000333 0.3969 0.00044 0 7.444745 51.139579 -0.023346 5.0 284.8 2456766.74317 12.370684 12.370855 0.673 -9999999 1.014737 -0.952707 0.593079 -1.163404 0.603473 0.5 420.001 -7.878567 2.644724 2014-04-19T05:39:05.591 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.44801154170695e-06 3.24811287079732e-07 0 0 0
HD134987 228.3691115 -25.310035 2456768.7224901 6.733962 0.626379 5175.31284 0.609221 47.597015 0.257699 5175.693886 0.203862 47.631869 0.25801 -8.397064 2.831439 13.532845 1.213804 0.430424 0.000225 0.279888 0.000275 0.395943 0.000362 0 7.44518 51.154586 -0.021269 5.0 344.3 2456768.72249 11.491526 11.491687 1.918 -9999999 1.015278 -0.695387 0.570913 -0.634232 0.5741 0.5 900.0003 -8.390829 2.624993 2014-04-21T05:05:11.254 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.62316976627442e-06 2.80827073112568e-07 0 0 0
HD134987 228.3691115 -25.310035 2456789.6284255 24.978492 0.662537 5193.740376 0.635447 67.672803 0.375113 5195.793774 0.307995 67.659998 0.375448 -4.842621 3.532362 13.933147 1.283089 0.4306 0.000341 0.288705 0.000421 0.395443 0.000554 0 7.444047 51.141875 -0.021586 5.0 226.5 2456789.62842 1.359832 1.360047 0.0 -9999999 1.020987 1.13587 0.546119 1.032411 0.555816 0.52 450.0012 -4.82748 3.390897 2014-05-12T02:52:41.751 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.81619301127695e-06 4.24133915966848e-07 0 0 0
HD134987 228.3691115 -25.310035 2456789.6339499 24.365275 0.65866 5192.656053 0.632977 67.057851 0.368223 5194.699069 0.30287 67.068078 0.368425 -5.837513 4.015619 14.264742 1.438731 0.430075 0.000334 0.290613 0.000415 0.394952 0.000543 0 7.447042 51.141396 -0.022425 5.0 230.6 2456789.63395 1.345454 1.345631 0.0 -9999999 1.020988 1.134135 0.546118 1.022028 0.555815 0.51 450.0013 -5.823693 3.893505 2014-05-12T03:00:43.551 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.50170342541117e-06 3.66618819849096e-07 0 0 0
HD134987 228.3691115 -25.310035 2456793.6849905 20.061783 0.407287 5188.548253 0.398554 60.768106 0.297571 5188.76313 0.240992 60.80835 0.297948 5.619663 3.191016 11.308204 1.329685 0.429196 0.000282 0.28436 0.000345 0.394762 0.000451 0 7.443409 51.157007 -0.023146 5.0 278.0 2456793.68498 -0.798902 -0.798701 1.031 -9999999 1.022094 -0.852118 0.27809 -0.807217 0.317439 0.5 900.0009 5.615652 2.971634 2014-05-16T04:10:32.734 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.0697641837562e-06 2.82113993189248e-07 0 0 0
HD134987 228.3691115 -25.310035 2456803.7613492 15.198923 0.649662 5184.479987 0.633075 58.468935 0.550775 5187.069298 0.456073 58.472947 0.550879 -0.79812 4.840146 18.349224 1.691734 0.428986 0.000512 0.290434 0.000634 0.392143 0.000828 0 7.445234 51.12515 -0.02214 5.0 152.1 2456803.76134 -5.981838 -5.981649 0.686 -9999999 1.024846 1.711572 0.344539 1.564465 0.439069 0.51 900.0009 -0.781204 4.712986 2014-05-26T06:00:30.679 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 7.23543227678992e-06 5.83917645156855e-07 0 0 0
HD134987 228.3691115 -25.310035 2456804.6984401 13.764766 0.758005 5182.796831 0.834224 56.05973 0.329319 5184.128563 0.271331 56.062268 0.329486 -6.47513 3.283135 12.572855 1.182841 0.428985 0.000322 0.284016 0.00039 0.393752 0.00051 0 7.441037 51.146629 -0.02226 5.0 246.4 2456804.69843 -6.313035 -6.312822 -0.327 -9999999 1.025102 0.736523 0.682731 0.30663 0.788866 0.51 900.0014 -6.463677 3.037015 2014-05-27T04:29:56.947 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 5.67555130616697e-06 2.89682042787398e-07 0 0 0
HD134987 228.3691115 -25.310035 2456808.7376285 9.702629 0.911142 5178.201945 0.761959 52.518728 0.310806 5181.216419 0.252581 52.507776 0.310992 -0.988056 3.424212 11.715761 1.404736 0.429207 0.000274 0.289718 0.00034 0.390769 0.000443 0 7.442945 51.152754 -0.021694 5.0 281.6 2456808.73763 -8.361144 -8.360982 0.187 -9999999 1.026205 1.257658 0.856492 1.988269 0.718877 0.48 900.001 -0.986275 3.216313 2014-05-31T05:26:58.202 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.00427488446416e-06 3.96706672841129e-07 0 0 0
HD134987 228.3691115 -25.310035 2456810.6668915 7.243435 0.738295 5176.186954 0.664505 49.617393 0.288819 5178.496011 0.233411 49.62014 0.288919 -5.251781 3.227364 11.124895 1.217485 0.432926 0.000281 0.289039 0.000337 0.391449 0.000442 0 7.443204 51.158438 -0.022043 5.0 284.2 2456810.66689 -9.133021 -9.132855 0.563 -9999999 1.026732 0.815518 0.679458 1.282325 0.622163 0.51 900.0012 -5.25066 3.062974 2014-06-02T03:44:44.322 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 5.56821267779655e-06 2.90471574957025e-07 0 0 0
HD134987 228.3691115 -25.310035 2456814.7447581 0.033056 0.909076 5169.201172 0.973995 43.417804 0.474024 5171.88023 0.394136 43.44836 0.474318 -0.93656 5.452044 11.970413 1.60775 0.428528 0.000437 0.284157 0.000541 0.383534 0.000705 0 7.446342 51.146494 -0.021595 5.0 178.3 2456814.74475 -11.202062 -11.201883 0.093 -9999999 1.027845 1.826307 0.775707 1.651213 0.890687 0.5 300.0015 -0.924935 5.414577 2014-06-06T05:42:12.766 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 5.04647006090762e-06 5.44651324571299e-07 0 0 0
HD134987 228.3691115 -25.310035 2456814.7485344 1.479427 0.913938 5171.308943 0.976456 44.862988 0.483282 5173.980905 0.400179 44.859868 0.483481 -8.569348 4.647802 12.952117 1.81401 0.42955 0.00044 0.284822 0.000546 0.38309 0.000711 0 7.443284 51.146832 -0.022679 5.0 176.7 2456814.74853 -11.21026 -11.210101 -0.114 -9999999 1.027846 1.825121 0.775707 1.644116 0.890687 0.48 300.0016 -8.559692 4.632029 2014-06-06T05:47:45.057 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.98990167240466e-06 4.90975906745185e-07 0 0 0
HD134987 228.3691115 -25.310035 2456814.7524816 1.419931 0.916189 5169.887956 0.9775 44.802253 0.487524 5172.552501 0.402717 44.766854 0.487509 1.373928 4.756099 13.454673 1.483091 0.42996 0.000445 0.284494 0.000552 0.383384 0.000718 0 7.44741 51.143062 -0.023336 5.0 174.9 2456814.75248 -11.218677 -11.218518 -0.331 -9999999 1.027848 1.823881 0.775708 1.636697 0.890688 0.51 300.001 1.383461 4.722217 2014-06-06T05:53:17.108 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 5.22011793956806e-06 5.21874091894899e-07 0 0 0
HD134987 228.3691115 -25.310035 2456816.7275856 1.324062 0.706429 5170.129024 0.687572 44.338792 0.491618 5172.668873 0.408206 44.331491 0.491645 -8.048993 4.588439 15.054359 1.44289 0.429224 0.000466 0.283637 0.000575 0.383351 0.00075 0 7.448457 51.138754 -0.022247 5.0 168.1 2456816.72758 -12.075882 -12.0757 -0.961 -9999999 1.028387 1.456289 0.507301 1.511462 0.553284 0.49 450.0013 -8.036234 4.579784 2014-06-08T05:16:25.088 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.69095758858838e-06 5.1716047376062e-07 0 0 0
HD134987 228.3691115 -25.310035 2456816.733216 0.1273 0.68636 5169.43319 0.672673 43.140261 0.462316 5171.962457 0.382577 43.133237 0.46249 -8.521106 3.930869 11.032337 1.73582 0.429068 0.000425 0.283265 0.000528 0.38253 0.000689 0 7.445378 51.154057 -0.022697 5.0 182.5 2456816.73322 -12.088627 -12.088452 -0.714 -9999999 1.028388 1.454521 0.507301 1.500879 0.553285 0.5 450.0011 -8.513319 3.941304 2014-06-08T05:24:27.068 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 7.10193785059776e-06 4.90422443117692e-07 0 0 0
HD134987 228.3691115 -25.310035 2456865.5887959 -58.39827 1.042611 5110.588457 1.096874 -15.671307 0.594504 5112.965183 0.490447 -15.716586 0.594597 -1.845898 5.723581 4.815447 1.867775 0.427366 0.000586 0.293975 0.000716 0.383155 0.000918 0 7.437507 51.178033 -0.021485 5.0 137.1 2456865.58879 -27.819158 -27.819102 0.312 -9999999 1.04173 1.168523 0.856506 1.334996 0.981119 0.25 900.0006 -1.82366 5.689002 2014-07-27T02:01:23.575 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 5.9796266446957e-06 6.73221531812371e-07 0 0 0
HD134987 228.3691115 -25.310035 2456895.5196861 -73.659382 0.733969 5096.05457 0.709408 -31.358983 0.479448 5097.750372 0.396513 -31.434248 0.479372 -3.757289 4.452656 9.281223 1.614035 0.427279 0.000446 0.285143 0.000553 0.389878 0.000719 0 7.443756 51.162856 -0.022194 5.0 175.0 2456895.51968 -29.022803 -29.022842 0.676 -9999999 1.049904 0.741958 0.555734 0.645898 0.588249 0.49 300.0014 -3.753132 4.33899 2014-08-26T00:27:18.854 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 5.90417227107891e-06 4.81505347045374e-07 0 0 0
